company_name,phone,website,rating,review_count,ranking,city,state,timezone,industry
Spiffy Clean Cleaning Services,4329786844,,5.0,3,83,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
3R Cleaning Service,4325571360,,,0,82,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Fresh N Clean,4323050317,,4.8,16,80,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
H & B cleaning services,4322141045,,5.0,2,79,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Love: Life's Greatest Blessing Janitorial Service,4322421538,,5.0,1,77,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
S&M Cleaning Services,4327704117,,5.0,1,75,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Clean-Co Systems,8669222626,,2.0,2,74,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
EJ's Cleaning Service LLC/Odessa Tx,4326616273,,5.0,7,70,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
I-Shine Cleaning Services,4324387291,,5.0,10,69,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Grimey Solutions LLC,3253740175,,,0,68,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
JCK Sanitation,4692101115,,,0,65,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
"Menny's Carpet Cleaning - Home Carpet Cleaners, Quality Carpet Cleaning",4326385631,,5.0,2,64,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
On Location Service,4323493322,,5.0,1,57,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Expert Cleaning Services,4322186540,,,0,56,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
June Family Cleaning Services,4325574523,,,0,55,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Married Maids,4325534360,,,0,54,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Peachy Clean Services,4323086364,,,0,53,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
R-TERR Services,3035490271,,,0,52,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
MIMO (Move In Move Out) Cleaning Services,8068930444,,,0,50,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
"Jackie's Cleaning Service,, Odessa Texas",4328807104,,4.5,25,49,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
BB & CC's Here For You,4328532215,,5.0,1,48,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Victorias cleaning service,4324165121,,,0,47,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
"Reliable Gomez Cleaning Service, Llc",4322824331,,,0,46,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Ali's cleaning services,4329784892,,,0,43,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Y&G Cleaning Services,4328804682,,,0,42,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Maid 4 u cleaning services,6822445347,,,0,36,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Midland House Cleaners,4322877488,,,0,35,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Cleaning Services,4692101115,,,0,33,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Maid in Midland Tx,4322315980,,5.0,6,30,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Double K Express,4326611064,,5.0,6,27,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Lilly's Cleaning Services,4322325026,,5.0,11,25,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Claudia’s Cleaning Services,4322229914,,5.0,4,22,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Spiffy Clean,4329786844,,5.0,4,21,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Aj reliable cleaning service and cleaning products,4325531529,,5.0,2,11,Midland,TX,GMT-06:00 US/Central (CST),House cleaner
Mess Masters Restoration & Cleaning Services LLC,7605146928,,5.0,19,25,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
Mya Cleaning Services,4243988556,,4.6,80,23,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
Reyes Details,7609874713,,5.0,2,22,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
Roman Window Cleaning,7608675051,,4.9,87,18,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
ServiceMaster First Response,7609481506,,3.9,7,11,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
Maid In Heaven Home Cleaning,9093309353,,4.8,59,9,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
"Clean Home, Happy Home",7604868017,,5.0,7,4,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
Hi DESERT HOUSE CLEANING,7605138000,,4.9,35,2,Victorville,CA,GMT-08:00 America/Los_Angeles (PST),House cleaner
